"Year","replacecolumns","from","to"
1998,"label_cause","204","ncd_lri"
1990,"label_cause","205","ncd_lri"
1991,"label_cause","205","ncd_lri"
1992,"label_cause","205","ncd_lri"
1993,"label_cause","205","ncd_lri"
1994,"label_cause","205","ncd_lri"
1995,"label_cause","205","ncd_lri"
1996,"label_cause","205","ncd_lri"
1997,"label_cause","205","ncd_lri"
1998,"label_cause","205","ncd_lri"
1990,"label_cause","206","ncd_lri"
1991,"label_cause","206","ncd_lri"
1992,"label_cause","206","ncd_lri"
1993,"label_cause","206","ncd_lri"
1994,"label_cause","206","ncd_lri"
1995,"label_cause","206","ncd_lri"
1996,"label_cause","206","ncd_lri"
1997,"label_cause","206","ncd_lri"
1998,"label_cause","206","ncd_lri"
1990,"label_cause","207","ncd_lri"
1991,"label_cause","207","ncd_lri"
1992,"label_cause","207","ncd_lri"
1993,"label_cause","207","ncd_lri"
1994,"label_cause","207","ncd_lri"
1995,"label_cause","207","ncd_lri"
1996,"label_cause","207","ncd_lri"
1997,"label_cause","207","ncd_lri"
1998,"label_cause","207","ncd_lri"
1990,"label_cause","208","ncd_lri"
1991,"label_cause","208","ncd_lri"
1992,"label_cause","208","ncd_lri"
1993,"label_cause","208","ncd_lri"
1994,"label_cause","208","ncd_lri"
1995,"label_cause","208","ncd_lri"
1996,"label_cause","208","ncd_lri"
1997,"label_cause","208","ncd_lri"
1998,"label_cause","208","ncd_lri"
1990,"label_cause","209","ncd_lri"
1991,"label_cause","209","ncd_lri"
1992,"label_cause","209","ncd_lri"
1993,"label_cause","209","ncd_lri"
1994,"label_cause","209","ncd_lri"
1995,"label_cause","209","ncd_lri"
1996,"label_cause","209","ncd_lri"
1997,"label_cause","209","ncd_lri"
1998,"label_cause","209","ncd_lri"
1990,"label_cause","210","ncd_lri"
1991,"label_cause","210","ncd_lri"
1992,"label_cause","210","ncd_lri"
1993,"label_cause","210","ncd_lri"
1994,"label_cause","210","ncd_lri"
1995,"label_cause","210","ncd_lri"
1996,"label_cause","210","ncd_lri"
1997,"label_cause","210","ncd_lri"
1998,"label_cause","210","ncd_lri"
1990,"label_cause","211","ncd_lri"
1991,"label_cause","211","ncd_lri"
1992,"label_cause","211","ncd_lri"
1993,"label_cause","211","ncd_lri"
1994,"label_cause","211","ncd_lri"
1995,"label_cause","211","ncd_lri"
1996,"label_cause","211","ncd_lri"
1997,"label_cause","211","ncd_lri"
1998,"label_cause","211","ncd_lri"
1990,"label_cause","212","ncd_lri"
1991,"label_cause","212","ncd_lri"
1992,"label_cause","212","ncd_lri"
1993,"label_cause","212","ncd_lri"
1994,"label_cause","212","ncd_lri"
1995,"label_cause","212","ncd_lri"
1996,"label_cause","212","ncd_lri"
1997,"label_cause","212","ncd_lri"
1998,"label_cause","212","ncd_lri"
1990,"label_cause","213","ncd_lri"
1991,"label_cause","213","ncd_lri"
1992,"label_cause","213","ncd_lri"
1993,"label_cause","213","ncd_lri"
1994,"label_cause","213","ncd_lri"
1995,"label_cause","213","ncd_lri"
1996,"label_cause","213","ncd_lri"
1997,"label_cause","213","ncd_lri"
1998,"label_cause","213","ncd_lri"
1990,"label_cause","214","ncd_lri"
1991,"label_cause","214","ncd_lri"
1992,"label_cause","214","ncd_lri"
1993,"label_cause","214","ncd_lri"
1994,"label_cause","214","ncd_lri"
1995,"label_cause","214","ncd_lri"
1996,"label_cause","214","ncd_lri"
1997,"label_cause","214","ncd_lri"
1998,"label_cause","214","ncd_lri"
1990,"label_cause","215","ncd_lri"
1991,"label_cause","215","ncd_lri"
1992,"label_cause","215","ncd_lri"
1993,"label_cause","215","ncd_lri"
1994,"label_cause","215","ncd_lri"
1995,"label_cause","215","ncd_lri"
1996,"label_cause","215","ncd_lri"
1997,"label_cause","215","ncd_lri"
1998,"label_cause","215","ncd_lri"
1990,"label_cause","216","ncd_lri"
1991,"label_cause","216","ncd_lri"
1992,"label_cause","216","ncd_lri"
1993,"label_cause","216","ncd_lri"
1994,"label_cause","216","ncd_lri"
1995,"label_cause","216","ncd_lri"
1996,"label_cause","216","ncd_lri"
1997,"label_cause","216","ncd_lri"
1998,"label_cause","216","ncd_lri"
1990,"label_cause","217","ncd_lri"
1991,"label_cause","217","ncd_lri"
1992,"label_cause","217","ncd_lri"
1993,"label_cause","217","ncd_lri"
1994,"label_cause","217","ncd_lri"
1995,"label_cause","217","ncd_lri"
1996,"label_cause","217","ncd_lri"
1997,"label_cause","217","ncd_lri"
1998,"label_cause","217","ncd_lri"
1990,"label_cause","218","ncd_lri"
1991,"label_cause","218","ncd_lri"
1992,"label_cause","218","ncd_lri"
1993,"label_cause","218","ncd_lri"
1994,"label_cause","218","ncd_lri"
1995,"label_cause","218","ncd_lri"
1996,"label_cause","218","ncd_lri"
1997,"label_cause","218","ncd_lri"
1998,"label_cause","218","ncd_lri"
1990,"label_cause","219","ncd_lri"
1991,"label_cause","219","ncd_lri"
1992,"label_cause","219","ncd_lri"
1993,"label_cause","219","ncd_lri"
1994,"label_cause","219","ncd_lri"
1995,"label_cause","219","ncd_lri"
1996,"label_cause","219","ncd_lri"
1997,"label_cause","219","ncd_lri"
1998,"label_cause","219","ncd_lri"
1990,"label_cause","220","ncd_lri"
1991,"label_cause","220","ncd_lri"
1992,"label_cause","220","ncd_lri"
1993,"label_cause","220","ncd_lri"
1994,"label_cause","220","ncd_lri"
1995,"label_cause","220","ncd_lri"
1996,"label_cause","220","ncd_lri"
1997,"label_cause","220","ncd_lri"
1998,"label_cause","220","ncd_lri"
1990,"label_cause","221","ncd_lri"
1991,"label_cause","221","ncd_lri"
1992,"label_cause","221","ncd_lri"
1993,"label_cause","221","ncd_lri"
1994,"label_cause","221","ncd_lri"
1995,"label_cause","221","ncd_lri"
1996,"label_cause","221","ncd_lri"
1997,"label_cause","221","ncd_lri"
1998,"label_cause","221","ncd_lri"
1990,"label_cause","222","ncd_lri"
1991,"label_cause","222","ncd_lri"
1992,"label_cause","222","ncd_lri"
1993,"label_cause","222","ncd_lri"
1994,"label_cause","222","ncd_lri"
1995,"label_cause","222","ncd_lri"
1996,"label_cause","222","ncd_lri"
1997,"label_cause","222","ncd_lri"
1998,"label_cause","222","ncd_lri"
1990,"label_cause","223","ncd_lri"
1991,"label_cause","223","ncd_lri"
1992,"label_cause","223","ncd_lri"
1993,"label_cause","223","ncd_lri"
1994,"label_cause","223","ncd_lri"
1995,"label_cause","223","ncd_lri"
1996,"label_cause","223","ncd_lri"
1997,"label_cause","223","ncd_lri"
1998,"label_cause","223","ncd_lri"
1990,"label_cause","224","ncd_lri"
1991,"label_cause","224","ncd_lri"
1992,"label_cause","224","ncd_lri"
1993,"label_cause","224","ncd_lri"
1994,"label_cause","224","ncd_lri"
1995,"label_cause","224","ncd_lri"
1996,"label_cause","224","ncd_lri"
1997,"label_cause","224","ncd_lri"
1998,"label_cause","224","ncd_lri"
1990,"label_cause","225","ncd_lri"
1991,"label_cause","225","ncd_lri"
1992,"label_cause","225","ncd_lri"
1993,"label_cause","225","ncd_lri"
1994,"label_cause","225","ncd_lri"
1995,"label_cause","225","ncd_lri"
1996,"label_cause","225","ncd_lri"
1997,"label_cause","225","ncd_lri"
1998,"label_cause","225","ncd_lri"
1990,"label_cause","226","ncd_lri"
1991,"label_cause","226","ncd_lri"
1992,"label_cause","226","ncd_lri"
1993,"label_cause","226","ncd_lri"
1994,"label_cause","226","ncd_lri"
1995,"label_cause","226","ncd_lri"
1996,"label_cause","226","ncd_lri"
1997,"label_cause","226","ncd_lri"
1998,"label_cause","226","ncd_lri"
1990,"label_cause","227","ncd_lri"
1991,"label_cause","227","ncd_lri"
1992,"label_cause","227","ncd_lri"
1993,"label_cause","227","ncd_lri"
1994,"label_cause","227","ncd_lri"
1995,"label_cause","227","ncd_lri"
1996,"label_cause","227","ncd_lri"
1997,"label_cause","227","ncd_lri"
1998,"label_cause","227","ncd_lri"
1990,"label_cause","228","ncd_lri"
1991,"label_cause","228","ncd_lri"
1992,"label_cause","228","ncd_lri"
1993,"label_cause","228","ncd_lri"
1994,"label_cause","228","ncd_lri"
1995,"label_cause","228","ncd_lri"
1996,"label_cause","228","ncd_lri"
1997,"label_cause","228","ncd_lri"
1998,"label_cause","228","ncd_lri"
1990,"label_cause","229","ncd_lri"
1991,"label_cause","229","ncd_lri"
1992,"label_cause","229","ncd_lri"
1993,"label_cause","229","ncd_lri"
1994,"label_cause","229","ncd_lri"
1995,"label_cause","229","ncd_lri"
1996,"label_cause","229","ncd_lri"
1997,"label_cause","229","ncd_lri"
1998,"label_cause","229","ncd_lri"
1990,"label_cause","230","ncd_lri"
1991,"label_cause","230","ncd_lri"
1992,"label_cause","230","ncd_lri"
1993,"label_cause","230","ncd_lri"
1994,"label_cause","230","ncd_lri"
1995,"label_cause","230","ncd_lri"
1996,"label_cause","230","ncd_lri"
1997,"label_cause","230","ncd_lri"
1998,"label_cause","230","ncd_lri"
1990,"label_cause","231","ncd_lri"
1991,"label_cause","231","ncd_lri"
1992,"label_cause","231","ncd_lri"
1993,"label_cause","231","ncd_lri"
1994,"label_cause","231","ncd_lri"
1995,"label_cause","231","ncd_lri"
1996,"label_cause","231","ncd_lri"
1997,"label_cause","231","ncd_lri"
1998,"label_cause","231","ncd_lri"
1990,"label_cause","232","ncd_lri"
1991,"label_cause","232","ncd_lri"
1992,"label_cause","232","ncd_lri"
1993,"label_cause","232","ncd_lri"
1994,"label_cause","232","ncd_lri"
1995,"label_cause","232","ncd_lri"
1996,"label_cause","232","ncd_lri"
1997,"label_cause","232","ncd_lri"
1998,"label_cause","232","ncd_lri"
1990,"label_cause","233","ncd_lri"
1991,"label_cause","233","ncd_lri"
1992,"label_cause","233","ncd_lri"
1993,"label_cause","233","ncd_lri"
1994,"label_cause","233","ncd_lri"
1995,"label_cause","233","ncd_lri"
1996,"label_cause","233","ncd_lri"
1997,"label_cause","233","ncd_lri"
1998,"label_cause","233","ncd_lri"
1990,"label_cause","234","ncd_lri"
1991,"label_cause","234","ncd_lri"
1992,"label_cause","234","ncd_lri"
1993,"label_cause","234","ncd_lri"
1994,"label_cause","234","ncd_lri"
1995,"label_cause","234","ncd_lri"
1996,"label_cause","234","ncd_lri"
1997,"label_cause","234","ncd_lri"
1998,"label_cause","234","ncd_lri"
1990,"label_cause","235","ncd_lri"
1991,"label_cause","235","ncd_lri"
1992,"label_cause","235","ncd_lri"
1993,"label_cause","235","ncd_lri"
1994,"label_cause","235","ncd_lri"
1995,"label_cause","235","ncd_lri"
1996,"label_cause","235","ncd_lri"
1997,"label_cause","235","ncd_lri"
1998,"label_cause","235","ncd_lri"
1990,"label_cause","236","ncd_lri"
1991,"label_cause","236","ncd_lri"
1992,"label_cause","236","ncd_lri"
1993,"label_cause","236","ncd_lri"
1994,"label_cause","236","ncd_lri"
1995,"label_cause","236","ncd_lri"
1996,"label_cause","236","ncd_lri"
1997,"label_cause","236","ncd_lri"
1998,"label_cause","236","ncd_lri"
1990,"label_cause","237","ncd_lri"
1991,"label_cause","237","ncd_lri"
1992,"label_cause","237","ncd_lri"
1993,"label_cause","237","ncd_lri"
1994,"label_cause","237","ncd_lri"
1995,"label_cause","237","ncd_lri"
1996,"label_cause","237","ncd_lri"
1997,"label_cause","237","ncd_lri"
1998,"label_cause","237","ncd_lri"
1990,"label_cause","238","ncd_lri"
1991,"label_cause","238","ncd_lri"
1992,"label_cause","238","ncd_lri"
1993,"label_cause","238","ncd_lri"
1994,"label_cause","238","ncd_lri"
1995,"label_cause","238","ncd_lri"
1996,"label_cause","238","ncd_lri"
1997,"label_cause","238","ncd_lri"
1998,"label_cause","238","ncd_lri"
1990,"label_cause","239","ncd_lri"
1991,"label_cause","239","ncd_lri"
1992,"label_cause","239","ncd_lri"
1993,"label_cause","239","ncd_lri"
1994,"label_cause","239","ncd_lri"
1995,"label_cause","239","ncd_lri"
1996,"label_cause","239","ncd_lri"
1997,"label_cause","239","ncd_lri"
1998,"label_cause","239","ncd_lri"
1990,"label_cause","240","ncd_lri"
1991,"label_cause","240","ncd_lri"
1992,"label_cause","240","ncd_lri"
1993,"label_cause","240","ncd_lri"
1994,"label_cause","240","ncd_lri"
1995,"label_cause","240","ncd_lri"
1996,"label_cause","240","ncd_lri"
1997,"label_cause","240","ncd_lri"
1998,"label_cause","240","ncd_lri"
1990,"label_cause","241","ncd_lri"
1991,"label_cause","241","ncd_lri"
1992,"label_cause","241","ncd_lri"
1993,"label_cause","241","ncd_lri"
1994,"label_cause","241","ncd_lri"
1995,"label_cause","241","ncd_lri"
1996,"label_cause","241","ncd_lri"
1997,"label_cause","241","ncd_lri"
1998,"label_cause","241","ncd_lri"
1990,"label_cause","242","ncd_lri"
1991,"label_cause","242","ncd_lri"
1992,"label_cause","242","ncd_lri"
1993,"label_cause","242","ncd_lri"
1994,"label_cause","242","ncd_lri"
1995,"label_cause","242","ncd_lri"
1996,"label_cause","242","ncd_lri"
1997,"label_cause","242","ncd_lri"
1998,"label_cause","242","ncd_lri"
1990,"label_cause","244","ncd_lri"
1991,"label_cause","244","ncd_lri"
1992,"label_cause","244","ncd_lri"
1993,"label_cause","244","ncd_lri"
1994,"label_cause","244","ncd_lri"
1995,"label_cause","244","ncd_lri"
1996,"label_cause","244","ncd_lri"
1997,"label_cause","244","ncd_lri"
1998,"label_cause","244","ncd_lri"
1990,"label_cause","245","ncd_lri"
1991,"label_cause","245","ncd_lri"
1992,"label_cause","245","ncd_lri"
1993,"label_cause","245","ncd_lri"
1994,"label_cause","245","ncd_lri"
1995,"label_cause","245","ncd_lri"
1996,"label_cause","245","ncd_lri"
1997,"label_cause","245","ncd_lri"
1998,"label_cause","245","ncd_lri"
1990,"label_cause","246","ncd_lri"
1991,"label_cause","246","ncd_lri"
1992,"label_cause","246","ncd_lri"
1993,"label_cause","246","ncd_lri"
1994,"label_cause","246","ncd_lri"
1995,"label_cause","246","ncd_lri"
1996,"label_cause","246","ncd_lri"
1997,"label_cause","246","ncd_lri"
1998,"label_cause","246","ncd_lri"
1990,"label_cause","247","ncd_lri"
1991,"label_cause","247","ncd_lri"
1992,"label_cause","247","ncd_lri"
1993,"label_cause","247","ncd_lri"
1994,"label_cause","247","ncd_lri"
1995,"label_cause","247","ncd_lri"
1996,"label_cause","247","ncd_lri"
1997,"label_cause","247","ncd_lri"
1998,"label_cause","247","ncd_lri"
1990,"label_cause","248","ncd_lri"
1991,"label_cause","248","ncd_lri"
1992,"label_cause","248","ncd_lri"
1993,"label_cause","248","ncd_lri"
1994,"label_cause","248","ncd_lri"
1995,"label_cause","248","ncd_lri"
1996,"label_cause","248","ncd_lri"
1997,"label_cause","248","ncd_lri"
1998,"label_cause","248","ncd_lri"
1990,"label_cause","249","ncd_lri"
1991,"label_cause","249","ncd_lri"
1992,"label_cause","249","ncd_lri"
1993,"label_cause","249","ncd_lri"
1994,"label_cause","249","ncd_lri"
1995,"label_cause","249","ncd_lri"
1996,"label_cause","249","ncd_lri"
1997,"label_cause","249","ncd_lri"
1998,"label_cause","249","ncd_lri"
1990,"label_cause","250","ncd_lri"
1991,"label_cause","250","ncd_lri"
1992,"label_cause","250","ncd_lri"
1993,"label_cause","250","ncd_lri"
1994,"label_cause","250","ncd_lri"
1995,"label_cause","250","ncd_lri"
1996,"label_cause","250","ncd_lri"
1997,"label_cause","250","ncd_lri"
1998,"label_cause","250","ncd_lri"
1990,"label_cause","251","ncd_lri"
1991,"label_cause","251","ncd_lri"
1992,"label_cause","251","ncd_lri"
1993,"label_cause","251","ncd_lri"
1994,"label_cause","251","ncd_lri"
1995,"label_cause","251","ncd_lri"
1996,"label_cause","251","ncd_lri"
1997,"label_cause","251","ncd_lri"
1998,"label_cause","251","ncd_lri"
1990,"label_cause","252","ncd_lri"
1991,"label_cause","252","ncd_lri"
1992,"label_cause","252","ncd_lri"
1993,"label_cause","252","ncd_lri"
1994,"label_cause","252","ncd_lri"
1995,"label_cause","252","ncd_lri"
1996,"label_cause","252","ncd_lri"
1997,"label_cause","252","ncd_lri"
1998,"label_cause","252","ncd_lri"
1990,"label_cause","253","ncd_lri"
1991,"label_cause","253","ncd_lri"
1992,"label_cause","253","ncd_lri"
1993,"label_cause","253","ncd_lri"
1994,"label_cause","253","ncd_lri"
1995,"label_cause","253","ncd_lri"
1996,"label_cause","253","ncd_lri"
1997,"label_cause","253","ncd_lri"
1998,"label_cause","253","ncd_lri"
1990,"label_cause","254","ncd_lri"
1991,"label_cause","254","ncd_lri"
1992,"label_cause","254","ncd_lri"
1993,"label_cause","254","ncd_lri"
1994,"label_cause","254","ncd_lri"
1995,"label_cause","254","ncd_lri"
1996,"label_cause","254","ncd_lri"
1997,"label_cause","254","ncd_lri"
1998,"label_cause","254","ncd_lri"
1990,"label_cause","255","ncd_lri"
1991,"label_cause","255","ncd_lri"
1992,"label_cause","255","ncd_lri"
1993,"label_cause","255","ncd_lri"
1994,"label_cause","255","ncd_lri"
1995,"label_cause","255","ncd_lri"
1996,"label_cause","255","ncd_lri"
1997,"label_cause","255","ncd_lri"
1998,"label_cause","255","ncd_lri"
1990,"label_cause","256","ncd_lri"
1991,"label_cause","256","ncd_lri"
1992,"label_cause","256","ncd_lri"
1993,"label_cause","256","ncd_lri"
1994,"label_cause","256","ncd_lri"
1995,"label_cause","256","ncd_lri"
1996,"label_cause","256","ncd_lri"
1997,"label_cause","256","ncd_lri"
1998,"label_cause","256","ncd_lri"
1990,"label_cause","257","ncd_lri"
1991,"label_cause","257","ncd_lri"
1992,"label_cause","257","ncd_lri"
1993,"label_cause","257","ncd_lri"
1994,"label_cause","257","ncd_lri"
1995,"label_cause","257","ncd_lri"
1996,"label_cause","257","ncd_lri"
1997,"label_cause","257","ncd_lri"
1998,"label_cause","257","ncd_lri"
1990,"label_cause","258","ncd_lri"
1991,"label_cause","258","ncd_lri"
1992,"label_cause","258","ncd_lri"
1993,"label_cause","258","ncd_lri"
1994,"label_cause","258","ncd_lri"
1995,"label_cause","258","ncd_lri"
1996,"label_cause","258","ncd_lri"
1997,"label_cause","258","ncd_lri"
1998,"label_cause","258","ncd_lri"
1990,"label_cause","259","ncd_lri"
1991,"label_cause","259","ncd_lri"
1992,"label_cause","259","ncd_lri"
1993,"label_cause","259","ncd_lri"
1994,"label_cause","259","ncd_lri"
1995,"label_cause","259","ncd_lri"
1996,"label_cause","259","ncd_lri"
1997,"label_cause","259","ncd_lri"
1998,"label_cause","259","ncd_lri"
1990,"label_cause","270","ncd_lri"
1991,"label_cause","270","ncd_lri"
1992,"label_cause","270","ncd_lri"
1993,"label_cause","270","ncd_lri"
1994,"label_cause","270","ncd_lri"
1995,"label_cause","270","ncd_lri"
1996,"label_cause","270","ncd_lri"
1997,"label_cause","270","ncd_lri"
1998,"label_cause","270","ncd_lri"
1990,"label_cause","271","ncd_lri"
1991,"label_cause","271","ncd_lri"
1992,"label_cause","271","ncd_lri"
1993,"label_cause","271","ncd_lri"
1994,"label_cause","271","ncd_lri"
1995,"label_cause","271","ncd_lri"
1996,"label_cause","271","ncd_lri"
1997,"label_cause","271","ncd_lri"
1998,"label_cause","271","ncd_lri"
1990,"label_cause","272","ncd_lri"
1991,"label_cause","272","ncd_lri"
1992,"label_cause","272","ncd_lri"
1993,"label_cause","272","ncd_lri"
1994,"label_cause","272","ncd_lri"
1995,"label_cause","272","ncd_lri"
1996,"label_cause","272","ncd_lri"
1997,"label_cause","272","ncd_lri"
1998,"label_cause","272","ncd_lri"
1990,"label_cause","273","ncd_lri"
1991,"label_cause","273","ncd_lri"
1992,"label_cause","273","ncd_lri"
1993,"label_cause","273","ncd_lri"
1994,"label_cause","273","ncd_lri"
1995,"label_cause","273","ncd_lri"
1996,"label_cause","273","ncd_lri"
1997,"label_cause","273","ncd_lri"
1998,"label_cause","273","ncd_lri"
1990,"label_cause","274","ncd_lri"
1991,"label_cause","274","ncd_lri"
1992,"label_cause","274","ncd_lri"
