"FIPS.code","rural_urban_class","fromYear"
46121,3,2010
46123,3,2010
46125,2,2010
46127,2,2010
46129,3,2010
46135,3,2010
46137,3,2010
47001,2,2010
47003,3,2010
47005,3,2010
47007,3,2010
47009,2,2010
47011,2,2010
47013,2,2010
47015,1,2010
47017,3,2010
47019,2,2010
47021,1,2010
47023,2,2010
47025,3,2010
47027,3,2010
47029,3,2010
47031,3,2010
47033,2,2010
47035,3,2010
47037,1,2010
47039,3,2010
47041,3,2010
47043,1,2010
47045,3,2010
47047,1,2010
47049,3,2010
47051,3,2010
47053,3,2010
47055,3,2010
47057,2,2010
47059,3,2010
47061,3,2010
47063,2,2010
47065,2,2010
47067,3,2010
47069,3,2010
47071,3,2010
47073,2,2010
47075,3,2010
47077,3,2010
47079,3,2010
47081,1,2010
47083,3,2010
47085,3,2010
47087,3,2010
47089,2,2010
47091,3,2010
47093,2,2010
47095,3,2010
47097,3,2010
47099,3,2010
47101,3,2010
47103,3,2010
47105,2,2010
47107,3,2010
47109,3,2010
47111,1,2010
47113,2,2010
47115,2,2010
47117,3,2010
47119,1,2010
47121,3,2010
47123,3,2010
47125,2,2010
47127,3,2010
47129,2,2010
47131,3,2010
47133,3,2010
47135,3,2010
47137,3,2010
47139,2,2010
47141,3,2010
47143,3,2010
47145,2,2010
47147,1,2010
47149,1,2010
47151,3,2010
47153,2,2010
47155,3,2010
47157,1,2010
47159,1,2010
47161,3,2010
47163,2,2010
47165,1,2010
47167,1,2010
47169,1,2010
47171,2,2010
47173,2,2010
47175,3,2010
47177,3,2010
47179,2,2010
47181,3,2010
47183,3,2010
47185,3,2010
47187,1,2010
47189,1,2010
48001,3,2010
48003,3,2010
48005,3,2010
48007,2,2010
48009,2,2010
48011,2,2010
48013,1,2010
48015,1,2010
48017,3,2010
48019,1,2010
48021,1,2010
48023,3,2010
48025,3,2010
48027,2,2010
48029,1,2010
48031,3,2010
48033,3,2010
48035,3,2010
48037,2,2010
48039,1,2010
48041,2,2010
48043,3,2010
48045,3,2010
48047,3,2010
48049,3,2010
48051,2,2010
48053,3,2010
48055,1,2010
48057,3,2010
48059,2,2010
48061,2,2010
48063,3,2010
48065,2,2010
48067,3,2010
48069,3,2010
48071,1,2010
48073,3,2010
48075,3,2010
48077,2,2010
48079,3,2010
48081,3,2010
48083,3,2010
48085,1,2010
48087,3,2010
48089,3,2010
48091,1,2010
48093,3,2010
48095,3,2010
48097,3,2010
48099,2,2010
48101,3,2010
48103,3,2010
48105,3,2010
48107,2,2010
48109,3,2010
48111,3,2010
48113,1,2010
48115,3,2010
48117,3,2010
48119,3,2010
48121,1,2010
48123,3,2010
48125,3,2010
48127,3,2010
48129,3,2010
48131,3,2010
48133,3,2010
48135,2,2010
48137,3,2010
48139,1,2010
48141,2,2010
48143,3,2010
48145,2,2010
48147,3,2010
48149,3,2010
48151,3,2010
48153,3,2010
48155,3,2010
48157,1,2010
48159,3,2010
48161,3,2010
48163,3,2010
48165,3,2010
48167,1,2010
48169,3,2010
48171,3,2010
48173,3,2010
48175,2,2010
48177,3,2010
48179,3,2010
48181,2,2010
48183,2,2010
48185,3,2010
48187,1,2010
48189,3,2010
48191,3,2010
48193,3,2010
48195,3,2010
48197,3,2010
48199,2,2010
48201,1,2010
48203,3,2010
48205,3,2010
48207,3,2010
48209,1,2010
48211,3,2010
48213,3,2010
48215,2,2010
48217,3,2010
48219,3,2010
48221,1,2010
48223,3,2010
48225,3,2010
48227,3,2010
48229,2,2010
48231,1,2010
48233,3,2010
48235,2,2010
48237,3,2010
48239,3,2010
48241,3,2010
48243,3,2010
48245,2,2010
48247,3,2010
48249,3,2010
48251,1,2010
48253,2,2010
48255,3,2010
48257,1,2010
48259,1,2010
48261,3,2010
48263,3,2010
48265,3,2010
48267,3,2010
48269,3,2010
48271,3,2010
48273,3,2010
48275,3,2010
48277,3,2010
48279,3,2010
48281,2,2010
48283,3,2010
48285,3,2010
48287,3,2010
48289,3,2010
48291,1,2010
48293,3,2010
48295,3,2010
48297,3,2010
48299,3,2010
48301,3,2010
48303,2,2010
48305,2,2010
48307,3,2010
48309,2,2010
48311,3,2010
48313,3,2010
48315,3,2010
48317,2,2010
48319,3,2010
48321,3,2010
48323,3,2010
48325,1,2010
48327,3,2010
48329,2,2010
48331,3,2010
48333,3,2010
48335,3,2010
48337,3,2010
48339,1,2010
48341,3,2010
48343,3,2010
48345,3,2010
48347,3,2010
48349,3,2010
48351,2,2010
48353,3,2010
48355,2,2010
48357,3,2010
48359,2,2010
48361,2,2010
48363,3,2010
48365,3,2010
48367,1,2010
48369,3,2010
48371,3,2010
48373,3,2010
48375,2,2010
48377,3,2010
48379,3,2010
48381,2,2010
48383,3,2010
48385,3,2010
48387,3,2010
48389,3,2010
48391,3,2010
48393,3,2010
48395,2,2010
48397,1,2010
48399,3,2010
48401,2,2010
48403,3,2010
48405,3,2010
48407,3,2010
48409,2,2010
48411,3,2010
48413,3,2010
48415,3,2010
48417,3,2010
48419,3,2010
48421,3,2010
48423,2,2010
48425,1,2010
48427,3,2010
48429,3,2010
48431,3,2010
48433,3,2010
48435,3,2010
48437,3,2010
48439,1,2010
48441,2,2010
48443,3,2010
48445,3,2010
48447,3,2010
48449,3,2010
48451,2,2010
48453,1,2010
48455,3,2010
48457,3,2010
48459,2,2010
48461,3,2010
48463,3,2010
48465,3,2010
48467,3,2010
48469,2,2010
48471,3,2010
48473,1,2010
48475,3,2010
48477,3,2010
48479,2,2010
48481,3,2010
48483,3,2010
48485,2,2010
48487,3,2010
48489,3,2010
48491,1,2010
48493,1,2010
48495,3,2010
48497,1,2010
48499,3,2010
48501,3,2010
48503,3,2010
48505,3,2010
48507,3,2010
49001,3,2010
49003,2,2010
49005,2,2010
49007,3,2010
49009,3,2010
49011,2,2010
49013,3,2010
49015,3,2010
49017,3,2010
49019,3,2010
49021,3,2010
49023,2,2010
49025,3,2010
49027,3,2010
49029,2,2010
49031,3,2010
49033,3,2010
49035,1,2010
49037,3,2010
49039,3,2010
49041,3,2010
49043,3,2010
49045,1,2010
49047,3,2010
49049,2,2010
49051,3,2010
49053,2,2010
49055,3,2010
49057,2,2010
50001,3,2010
50003,3,2010
50005,3,2010
50007,2,2010
50009,3,2010
50011,2,2010
50013,2,2010
50015,3,2010
50017,3,2010
50019,3,2010
50021,3,2010
50023,3,2010
50025,3,2010
50027,3,2010
51001,3,2010
51003,2,2010
51005,3,2010
51007,1,2010
51009,2,2010
51011,2,2010
51013,1,2010
51015,2,2010
51017,3,2010
51019,2,2010
51021,3,2010
51023,2,2010
51025,3,2010
51027,3,2010
51029,2,2010
51031,2,2010
51033,1,2010
51035,3,2010
51036,1,2010
51037,3,2010
51041,1,2010
51043,1,2010
51045,2,2010
51047,1,2010
51049,3,2010
51051,3,2010
51053,1,2010
51057,3,2010
51059,1,2010
51061,1,2010
51063,2,2010
51065,2,2010
51067,2,2010
51069,2,2010
51071,2,2010
51073,1,2010
51075,1,2010
51077,3,2010
51079,2,2010
51081,3,2010
51083,3,2010
51085,1,2010
51087,1,2010
51089,3,2010
51091,3,2010
51093,1,2010
51095,1,2010
51097,3,2010
51099,3,2010
51101,1,2010
51103,3,2010
51105,3,2010
51107,1,2010
51109,3,2010
51111,3,2010
51113,3,2010
51115,1,2010
51117,3,2010
51119,3,2010
51121,2,2010
51125,2,2010
51127,1,2010
51131,3,2010
51133,3,2010
51135,3,2010
51137,3,2010
51139,3,2010
51141,3,2010
51143,3,2010
51145,1,2010
51147,3,2010
51149,1,2010
51153,1,2010
51155,2,2010
51157,1,2010
51159,3,2010
51161,2,2010
51163,3,2010
51165,2,2010
51167,3,2010
51169,2,2010
51171,3,2010
51173,3,2010
51175,3,2010
51177,1,2010
51179,1,2010
51181,3,2010
51183,1,2010
51185,3,2010
51187,1,2010
51191,2,2010
51193,3,2010
51195,3,2010
51197,3,2010
51199,1,2010
51510,1,2010
51515,2,2010
51520,2,2010
51530,3,2010
51540,2,2010
51550,1,2010
51560,3,2010
51570,1,2010
51580,3,2010
51590,3,2010
51595,3,2010
51600,1,2010
51610,1,2010
51620,3,2010
51630,1,2010
51640,3,2010
51650,1,2010
51660,2,2010
51670,1,2010
51678,3,2010
51680,2,2010
51683,1,2010
51685,1,2010
51690,3,2010
51700,1,2010
51710,1,2010
51720,3,2010
51730,1,2010
51735,1,2010
51740,1,2010
51750,2,2010
51760,1,2010
51770,2,2010
51775,2,2010
51790,2,2010
51800,1,2010
51810,1,2010
51820,2,2010
51830,1,2010
51840,2,2010
53001,3,2010
53003,2,2010
53005,2,2010
53007,2,2010
53009,3,2010
53011,1,2010
53013,2,2010
53015,2,2010
53017,2,2010
53019,3,2010
53021,2,2010
53023,3,2010
53025,3,2010
53027,3,2010
53029,3,2010
53031,3,2010
53033,1,2010
53035,2,2010
53037,3,2010
53039,3,2010
53041,3,2010
53043,3,2010
53045,3,2010
53047,3,2010
53049,3,2010
53051,2,2010
53053,1,2010
53055,3,2010
53057,2,2010
53059,1,2010
53061,1,2010
53063,2,2010
53065,2,2010
53067,2,2010
53069,3,2010
53071,2,2010
53073,2,2010
53075,3,2010
53077,2,2010
54001,3,2010
54003,2,2010
54005,2,2010
54007,3,2010
54009,2,2010
54011,2,2010
54013,3,2010
54015,2,2010
54017,3,2010
54019,2,2010
54021,3,2010
54023,3,2010
54025,3,2010
54027,2,2010
54029,2,2010
54031,3,2010
54033,3,2010
54035,3,2010
54037,1,2010
54039,2,2010
54041,3,2010
54043,2,2010
54045,3,2010
54047,3,2010
54049,3,2010
54051,2,2010
54053,3,2010
54055,3,2010
54057,2,2010
54059,3,2010
54061,2,2010
54063,3,2010
54065,3,2010
54067,3,2010
54069,2,2010
54071,3,2010
54073,3,2010
54075,3,2010
54077,2,2010
54079,2,2010
54081,2,2010
54083,3,2010
54085,3,2010
54087,3,2010
54089,3,2010
54091,3,2010
54093,3,2010
54095,3,2010
54097,3,2010
54099,2,2010
54101,3,2010
54103,3,2010
54105,2,2010
54107,2,2010
54109,3,2010
55001,3,2010
55003,3,2010
55005,3,2010
55007,3,2010
55009,2,2010
55011,3,2010
55013,3,2010
55015,2,2010
55017,2,2010
55019,3,2010
55021,2,2010
55023,3,2010
55025,2,2010
55027,3,2010
55029,3,2010
55031,2,2010
55033,3,2010
55035,2,2010
55037,3,2010
55039,2,2010
55041,3,2010
55043,3,2010
55045,2,2010
55047,3,2010
55049,2,2010
55051,3,2010
55053,3,2010
55055,3,2010
55057,3,2010
55059,1,2010
55061,2,2010
55063,2,2010
55065,3,2010
55067,3,2010
55069,3,2010
55071,3,2010
55073,2,2010
55075,3,2010
55077,3,2010
55078,3,2010
55079,1,2010
55081,3,2010
55083,2,2010
55085,3,2010
55087,2,2010
55089,1,2010
55091,3,2010
55093,1,2010
55095,3,2010
55097,3,2010
55099,3,2010
55101,2,2010
55103,3,2010
55105,2,2010
55107,3,2010
55109,1,2010
55111,3,2010
55113,3,2010
55115,3,2010
55117,2,2010
55119,3,2010
55121,3,2010
55123,3,2010
55125,3,2010
55127,3,2010
55129,3,2010
55131,1,2010
55133,1,2010
55135,3,2010
55137,3,2010
55139,2,2010
55141,3,2010
56001,3,2010
56003,3,2010
56005,3,2010
56007,3,2010
56009,3,2010
56011,3,2010
56013,3,2010
56015,3,2010
56017,3,2010
56019,3,2010
56021,2,2010
56023,3,2010
56025,2,2010
56027,3,2010
56029,3,2010
56031,3,2010
56033,3,2010
56035,3,2010
56037,3,2010
56039,3,2010
56041,3,2010
56043,3,2010
56045,3,2010
