"fromYear","county","svi_bin","svi_bin1","svi_bin2","svi_bin3","svi_bin4"
2010,"16029","1","1","2","2","1"
2010,"16031","3","3","3","3","2"
2010,"16033","2","2","2","3","1"
2010,"16035","2","2","1","2","2"
2010,"16037","1","1","1","2","1"
2010,"16039","2","2","2","3","1"
2010,"16041","1","2","1","2","1"
2010,"16043","2","2","2","3","2"
2010,"16045","2","2","3","2","1"
2010,"16047","3","2","3","3","1"
2010,"16049","2","3","1","1","2"
2010,"16051","2","2","1","3","1"
2010,"16053","3","2","3","3","2"
2010,"16055","1","1","2","1","1"
2010,"16057","2","2","1","2","3"
2010,"16059","2","2","1","1","2"
2010,"16061","2","2","2","2","1"
2010,"16063","2","2","2","3","1"
2010,"16065","2","3","1","2","3"
2010,"16067","3","3","3","3","1"
2010,"16069","2","1","2","1","2"
2010,"16071","1","1","2","1","1"
2010,"16073","3","3","3","3","2"
2010,"16075","2","3","3","3","1"
2010,"16077","3","2","3","3","2"
2010,"16079","2","2","2","1","2"
2010,"16081","1","1","1","3","1"
2010,"16083","2","2","3","3","1"
2010,"16085","1","1","1","2","2"
2010,"16087","3","3","3","3","2"
2010,"17001","1","1","2","1","2"
2010,"17003","3","3","3","2","3"
2010,"17005","1","2","1","1","2"
2010,"17007","2","2","3","3","1"
2010,"17009","2","2","1","2","2"
2010,"17011","1","1","2","2","1"
2010,"17013","1","2","1","1","1"
2010,"17015","1","1","1","1","1"
2010,"17017","3","2","3","3","2"
2010,"17019","2","2","1","3","3"
2010,"17021","2","2","2","1","2"
2010,"17023","1","1","2","1","1"
2010,"17025","2","2","2","1","2"
2010,"17027","1","1","1","1","2"
2010,"17029","2","2","1","1","3"
2010,"17031","3","2","2","3","3"
2010,"17033","2","3","1","2","2"
2010,"17035","1","2","2","1","1"
2010,"17037","2","2","1","3","3"
2010,"17039","1","1","2","1","1"
2010,"17041","2","2","2","2","2"
2010,"17043","1","1","1","3","1"
2010,"17045","1","2","2","1","1"
2010,"17047","1","2","2","1","1"
2010,"17049","1","1","2","1","1"
2010,"17051","2","2","2","1","2"
2010,"17053","1","1","3","1","1"
2010,"17055","2","3","3","1","2"
2010,"17057","2","2","2","2","2"
2010,"17059","2","3","2","1","1"
2010,"17061","1","2","2","1","1"
2010,"17063","1","1","2","2","1"
2010,"17065","1","2","2","1","1"
2010,"17067","1","1","2","1","1"
2010,"17069","2","3","1","1","2"
2010,"17071","1","2","1","1","1"
2010,"17073","1","1","2","2","1"
2010,"17075","1","1","2","2","1"
2010,"17077","3","3","1","2","3"
2010,"17079","1","1","1","1","1"
2010,"17081","3","2","2","2","3"
2010,"17083","1","1","1","1","1"
2010,"17085","1","1","1","2","1"
2010,"17087","2","3","1","1","2"
2010,"17089","2","1","2","3","2"
2010,"17091","3","2","3","3","3"
2010,"17093","1","1","2","3","1"
2010,"17095","2","2","2","2","2"
2010,"17097","2","1","2","3","2"
2010,"17099","2","2","2","2","2"
2010,"17101","2","3","1","2","2"
2010,"17103","1","2","1","2","2"
2010,"17105","1","2","2","2","1"
2010,"17107","1","1","1","2","2"
2010,"17109","2","3","1","2","3"
2010,"17111","1","1","1","3","1"
2010,"17113","1","1","1","2","2"
2010,"17115","2","2","3","2","2"
2010,"17117","1","2","2","1","1"
2010,"17119","1","1","2","2","1"
2010,"17121","2","3","3","1","2"
2010,"17123","1","1","1","1","1"
2010,"17125","1","2","2","1","1"
2010,"17127","2","2","3","1","2"
2010,"17129","1","1","2","1","1"
2010,"17131","1","1","2","1","1"
2010,"17133","1","1","1","1","1"
2010,"17135","1","2","2","1","1"
2010,"17137","2","2","2","1","2"
2010,"17139","1","1","3","1","2"
2010,"17141","1","1","2","2","1"
2010,"17143","2","1","3","2","2"
2010,"17145","2","3","1","2","2"
2010,"17147","1","1","2","1","1"
2010,"17149","2","2","2","1","1"
2010,"17151","1","2","1","1","2"
2010,"17153","3","3","3","3","3"
2010,"17155","1","1","1","1","1"
2010,"17157","2","2","1","2","2"
2010,"17159","1","2","2","1","2"
2010,"17161","2","2","2","3","2"
2010,"17163","2","2","3","2","2"
2010,"17165","2","3","3","1","3"
2010,"17167","2","1","2","2","2"
2010,"17169","2","2","1","2","3"
2010,"17171","1","1","3","1","1"
2010,"17173","1","1","2","1","1"
2010,"17175","1","1","2","1","1"
2010,"17177","2","2","3","2","2"
2010,"17179","1","1","2","1","1"
2010,"17181","3","3","2","2","2"
2010,"17183","3","3","3","2","3"
2010,"17185","1","2","1","1","1"
2010,"17187","2","2","2","2","2"
2010,"17189","1","1","1","1","1"
2010,"17191","2","2","2","1","2"
2010,"17193","1","2","2","1","2"
2010,"17195","2","2","3","2","1"
2010,"17197","1","1","2","3","1"
2010,"17199","2","2","2","1","2"
2010,"17201","3","2","3","3","2"
2010,"17203","1","1","2","1","1"
2010,"18001","3","3","2","2","3"
2010,"18003","2","2","3","3","2"
2010,"18005","2","1","2","2","2"
2010,"18007","1","1","3","2","1"
2010,"18009","2","2","3","1","1"
2010,"18011","1","1","1","1","1"
2010,"18013","1","2","1","1","1"
2010,"18015","1","1","2","2","1"
2010,"18017","3","2","3","3","2"
2010,"18019","2","2","2","2","2"
2010,"18021","1","2","2","1","1"
2010,"18023","3","2","3","3","2"
2010,"18025","2","3","2","1","1"
2010,"18027","2","2","3","2","3"
2010,"18029","1","1","2","1","1"
2010,"18031","1","2","3","1","1"
2010,"18033","1","2","3","1","1"
2010,"18035","2","3","1","2","3"
2010,"18037","1","1","2","2","2"
2010,"18039","3","2","3","3","3"
2010,"18041","3","3","3","1","3"
2010,"18043","1","1","2","1","1"
2010,"18045","2","2","3","1","1"
2010,"18047","1","2","2","1","1"
2010,"18049","2","2","3","1","1"
2010,"18051","1","1","2","1","2"
2010,"18053","3","3","2","2","2"
2010,"18055","2","2","2","1","2"
2010,"18057","1","1","1","2","1"
2010,"18059","1","1","2","1","1"
2010,"18061","1","1","1","1","1"
2010,"18063","1","1","2","2","1"
2010,"18065","2","2","2","1","2"
2010,"18067","2","2","3","2","2"
2010,"18069","1","2","2","1","1"
2010,"18071","2","2","2","2","2"
2010,"18073","1","1","2","1","1"
2010,"18075","2","2","3","1","1"
2010,"18077","2","2","2","2","3"
2010,"18079","2","3","3","1","2"
2010,"18081","1","1","2","2","1"
2010,"18083","2","2","1","1","3"
2010,"18085","2","2","2","2","2"
2010,"18087","3","3","1","2","2"
2010,"18089","3","2","3","3","2"
2010,"18091","2","2","2","2","3"
2010,"18093","2","3","2","1","2"
2010,"18095","2","2","3","2","2"
2010,"18097","3","2","3","3","2"
2010,"18099","2","2","3","2","2"
2010,"18101","1","2","2","1","1"
2010,"18103","2","3","2","1","2"
2010,"18105","2","2","1","2","3"
2010,"18107","2","2","3","2","2"
2010,"18109","1","2","2","1","1"
2010,"18111","1","1","2","2","1"
2010,"18113","3","2","2","2","2"
2010,"18115","1","2","1","1","2"
2010,"18117","2","3","3","1","2"
2010,"18119","1","2","1","1","1"
2010,"18121","2","2","1","1","3"
2010,"18123","1","2","1","1","3"
2010,"18125","1","2","1","1","2"
2010,"18127","1","1","1","2","1"
2010,"18129","1","1","1","1","1"
2010,"18131","2","2","2","1","2"
2010,"18133","1","2","1","1","2"
2010,"18135","2","2","3","2","1"
2010,"18137","2","2","3","2","2"
2010,"18139","1","2","3","1","1"
2010,"18141","2","2","3","3","2"
2010,"18143","3","3","3","1","3"
2010,"18145","1","1","2","2","1"
2010,"18147","1","2","1","1","1"
2010,"18149","2","3","3","1","1"
2010,"18151","2","2","2","1","2"
2010,"18153","2","2","1","1","3"
2010,"18155","2","2","3","1","2"
2010,"18157","2","2","1","3","3"
2010,"18159","1","1","2","1","1"
2010,"18161","2","2","3","1","1"
2010,"18163","2","2","2","2","3"
2010,"18165","1","2","2","1","2"
2010,"18167","2","3","1","2","3"
2010,"18169","2","2","2","1","2"
2010,"18171","1","2","2","1","1"
2010,"18173","1","1","2","1","1"
2010,"18175","2","3","3","1","2"
2010,"18177","3","3","3","2","3"
2010,"18179","1","1","2","1","1"
2010,"18181","2","2","3","2","1"
2010,"18183","1","1","1","1","1"
2010,"19001","1","1","2","1","1"
2010,"19003","1","1","1","1","1"
2010,"19005","2","1","2","2","2"
2010,"19007","2","2","2","1","2"
2010,"19009","1","1","1","1","1"
2010,"19011","1","1","2","1","1"
2010,"19013","2","2","1","2","2"
2010,"19015","1","1","1","1","2"
2010,"19017","1","1","1","1","1"
2010,"19019","1","1","2","1","2"
2010,"19021","3","2","2","3","3"
2010,"19023","1","1","2","1","1"
2010,"19025","1","1","2","1","1"
2010,"19027","1","1","2","1","2"
2010,"19029","1","1","2","1","1"
2010,"19031","1","1","2","1","1"
2010,"19033","1","1","1","2","2"
2010,"19035","1","1","1","1","1"
2010,"19037","1","1","2","1","1"
2010,"19039","2","1","3","3","1"
2010,"19041","1","1","2","1","1"
2010,"19043","1","1","2","1","1"
2010,"19045","1","1","3","1","1"
2010,"19047","3","2","3","3","3"
2010,"19049","1","1","1","2","1"
2010,"19051","2","2","3","1","2"
2010,"19053","2","2","2","1","2"
2010,"19055","1","1","2","1","1"
2010,"19057","2","2","3","2","2"
2010,"19059","1","1","1","1","1"
2010,"19061","1","1","2","1","2"
2010,"19063","1","1","2","2","1"
2010,"19065","1","1","2","1","1"
2010,"19067","2","1","3","1","2"
2010,"19069","1","1","2","2","1"
2010,"19071","1","1","3","1","1"
2010,"19073","1","1","2","1","1"
2010,"19075","1","1","2","1","1"
2010,"19077","1","1","2","1","1"
2010,"19079","1","1","3","2","1"
2010,"19081","1","1","2","2","2"
2010,"19083","1","1","2","2","1"
2010,"19085","1","1","2","1","1"
2010,"19087","2","1","2","2","2"
2010,"19089","1","1","3","1","1"
2010,"19091","1","1","2","2","1"
2010,"19093","1","1","2","1","1"
2010,"19095","1","1","2","1","1"
2010,"19097","1","1","2","1","1"
2010,"19099","1","1","1","1","2"
2010,"19101","1","1","1","2","3"
2010,"19103","1","1","1","2","2"
2010,"19105","1","1","1","1","1"
2010,"19107","1","1","2","1","1"
2010,"19109","1","1","2","1","1"
2010,"19111","2","2","2","1","3"
2010,"19113","1","1","2","2","2"
2010,"19115","2","2","3","3","1"
2010,"19117","2","2","3","1","1"
2010,"19119","1","1","2","1","1"
2010,"19121","1","1","2","1","1"
2010,"19123","2","2","2","2","2"
2010,"19125","1","1","2","1","2"
2010,"19127","3","2","3","3","3"
2010,"19129","1","1","2","1","1"
2010,"19131","1","1","2","1","1"
2010,"19133","1","1","2","1","1"
2010,"19135","1","2","2","1","1"
2010,"19137","2","2","3","2","1"
2010,"19139","2","2","3","3","2"
2010,"19141","1","1","2","1","2"
2010,"19143","1","1","2","2","1"
2010,"19145","1","1","2","1","2"
2010,"19147","1","1","2","1","1"
2010,"19149","1","1","2","1","1"
2010,"19151","1","1","1","1","1"
2010,"19153","2","1","2","3","2"
2010,"19155","2","1","3","2","2"
2010,"19157","1","1","1","1","2"
2010,"19159","1","1","2","1","2"
2010,"19161","1","1","2","1","1"
2010,"19163","2","1","2","2","2"
2010,"19165","1","1","2","1","1"
2010,"19167","1","1","1","2","2"
2010,"19169","1","1","1","2","2"
2010,"19171","2","1","3","3","1"
2010,"19173","1","1","2","2","1"
2010,"19175","2","2","3","1","2"
2010,"19177","1","2","2","1","1"
2010,"19179","2","2","2","3","2"
2010,"19181","1","1","2","1","1"
2010,"19183","1","1","2","2","2"
2010,"19185","2","2","2","1","2"
2010,"19187","2","2","2","2","2"
2010,"19189","1","1","1","2","2"
2010,"19191","1","1","1","1","2"
2010,"19193","3","2","3","3","3"
2010,"19195","1","1","2","1","1"
2010,"19197","1","1","3","2","1"
2010,"20001","1","1","3","1","1"
2010,"20003","1","2","3","1","2"
2010,"20005","2","2","3","1","3"
2010,"20007","1","1","2","1","1"
2010,"20009","2","1","3","3","1"
2010,"20011","2","2","3","1","2"
2010,"20013","2","2","3","2","1"
2010,"20015","1","1","2","1","1"
2010,"20017","1","1","1","2","1"
2010,"20019","1","1","1","2","1"
2010,"20021","2","2","3","1","1"
2010,"20023","1","2","1","1","1"
2010,"20025","1","1","3","2","1"
2010,"20027","1","1","2","1","1"
2010,"20029","1","2","2","1","1"
2010,"20031","1","1","2","1","1"
2010,"20033","1","1","2","1","1"
2010,"20035","3","2","3","3","3"
2010,"20037","2","2","1","2","2"
2010,"20039","1","1","1","1","1"
2010,"20041","1","1","3","1","1"
2010,"20043","1","2","1","1","1"
2010,"20045","1","2","1","2","2"
2010,"20047","2","2","2","3","1"
2010,"20049","1","2","2","1","1"
2010,"20051","1","1","1","1","2"
2010,"20053","1","1","1","1","1"
2010,"20055","3","2","3","3","3"
2010,"20057","3","2","3","3","3"
2010,"20059","1","1","3","2","1"
2010,"20061","3","1","3","3","3"
2010,"20063","1","1","1","1","1"
2010,"20065","1","1","1","1","1"
2010,"20067","2","2","2","3","3"
2010,"20069","2","1","1","3","1"
2010,"20071","1","1","1","3","1"
2010,"20073","1","2","2","1","1"
2010,"20075","1","1","2","3","1"
2010,"20077","2","1","3","2","1"
2010,"20079","1","1","3","2","1"
2010,"20081","2","2","1","3","2"
2010,"20083","1","1","2","2","1"
2010,"20085","1","1","3","1","1"
2010,"20087","1","1","2","1","1"
2010,"20089","1","1","1","1","1"
2010,"20091","1","1","1","3","1"
2010,"20093","3","2","3","3","2"
2010,"20095","1","1","2","1","1"
2010,"20097","1","1","1","2","2"
2010,"20099","2","2","3","2","2"
2010,"20101","1","1","1","1","1"
2010,"20103","1","1","2","2","2"
2010,"20105","1","1","3","1","1"
2010,"20107","1","1","2","1","1"
2010,"20109","1","1","2","1","1"
2010,"20111","3","3","2","3","3"
2010,"20113","1","1","2","1","1"
2010,"20115","1","1","2","1","1"
2010,"20117","1","1","2","1","2"
2010,"20119","2","1","3","3","1"
2010,"20121","1","1","2","1","1"
2010,"20123","1","1","1","1","1"
2010,"20125","3","2","3","2","3"
2010,"20127","1","1","1","1","1"
2010,"20129","1","1","3","3","1"
2010,"20131","1","1","3","1","1"
2010,"20133","2","2","3","2","1"
2010,"20135","1","1","2","2","1"
2010,"20137","1","1","1","2","1"
2010,"20139","1","1","3","1","2"
2010,"20141","1","1","1","1","1"
2010,"20143","1","1","3","1","1"
2010,"20145","1","2","1","2","1"
2010,"20147","1","1","2","1","1"
2010,"20149","1","1","2","2","1"
2010,"20151","1","1","2","2","1"
2010,"20153","1","1","1","1","1"
2010,"20155","2","1","3","2","2"
2010,"20157","1","1","1","1","1"
2010,"20159","2","2","2","2","1"
2010,"20161","2","2","1","2","3"
2010,"20163","1","1","2","1","1"
2010,"20165","1","1","1","1","1"
2010,"20167","1","1","2","2","1"
2010,"20169","2","1","3","2","2"
2010,"20171","1","1","2","3","1"
2010,"20173","2","2","3","3","2"
2010,"20175","3","3","3","3","3"
2010,"20177","2","1","3","3","3"
2010,"20179","1","1","2","1","1"
2010,"20181","2","2","2","2","1"
2010,"20183","1","1","1","1","1"
2010,"20185","1","1","2","2","1"
2010,"20187","3","2","2","3","3"
2010,"20189","2","2","2","3","2"
2010,"20191","1","1","3","1","1"
2010,"20193","1","1","1","2","2"
2010,"20195","1","1","1","1","1"
2010,"20197","1","1","2","1","1"
2010,"20199","1","1","2","2","1"
2010,"20201","1","1","2","2","1"
2010,"20203","2","2","3","3","1"
2010,"20205","2","2","3","1","1"
2010,"20207","1","2","1","1","1"
2010,"20209","3","3","3","3","3"
2010,"21001","3","3","1","1","3"
2010,"21003","3","3","2","1","2"
2010,"21005","1","1","2","1","1"
2010,"21007","2","2","1","1","2"
2010,"21009","2","3","3","2","2"
2010,"21011","3","3","3","1","3"
2010,"21013","3","3","2","1","3"
2010,"21015","1","1","2","2","1"
2010,"21017","2","2","3","2","1"
2010,"21019","2","2","2","1","3"
2010,"21021","2","2","2","2","2"
2010,"21023","2","3","3","1","2"
2010,"21025","3","3","2","1","3"
2010,"21027","3","3","2","1","3"
2010,"21029","1","2","2","1","1"
2010,"21031","3","3","2","2","2"
2010,"21033","2","3","2","2","1"
2010,"21035","2","2","1","2","3"
2010,"21037","1","1","1","1","2"
2010,"21039","2","3","2","1","1"
2010,"21041","3","3","3","2","3"
2010,"21043","2","3","2","1","3"
2010,"21045","3","3","2","2","3"
2010,"21047","3","3","3","3","3"
2010,"21049","2","2","2","2","2"
2010,"21051","3","3","1","1","3"
2010,"21053","3","3","3","2","3"
2010,"21055","2","3","2","1","2"
2010,"21057","3","3","3","1","2"
2010,"21059","2","2","3","2","3"
2010,"21061","2","3","1","1","2"
2010,"21063","3","3","1","1","3"
2010,"21065","3","3","2","1","2"
2010,"21067","2","1","1","3","3"
2010,"21069","2","3","2","1","2"
2010,"21071","3","3","2","1","3"
2010,"21073","2","2","2","2","3"
2010,"21075","3","3","2","2","2"
2010,"21077","3","3","3","2","3"
2010,"21079","2","3","1","1","1"
2010,"21081","3","3","3","1","3"
2010,"21083","3","3","3","2","2"
2010,"21085","3","3","2","1","3"
2010,"21087","2","3","2","2","2"
2010,"21089","2","2","2","1","1"
2010,"21091","2","2","2","1","1"
2010,"21093","2","2","3","2","2"
2010,"21095","3","3","2","1","3"
2010,"21097","2","3","3","1","2"
2010,"21099","3","3","2","2","3"
2010,"21101","2","2","2","1","3"
2010,"21103","2","3","3","2","1"
2010,"21105","3","3","2","1","2"
2010,"21107","3","3","2","2","3"
2010,"21109","3","3","2","1","2"
2010,"21111","2","2","2","3","2"
2010,"21113","2","2","3","2","1"
2010,"21115","3","3","1","1","3"
2010,"21117","2","1","2","2","2"
2010,"21119","3","3","1","1","3"
2010,"21121","3","3","3","1","3"
2010,"21123","2","3","3","1","1"
2010,"21125","2","3","2","1","2"
2010,"21127","3","3","1","1","2"
2010,"21129","3","3","1","1","3"
2010,"21131","2","3","1","1","2"
2010,"21133","2","3","1","1","3"
2010,"21135","3","3","2","1","3"
2010,"21137","2","3","3","1","1"
2010,"21139","1","2","1","1","1"
2010,"21141","3","3","3","2","2"
2010,"21143","2","2","1","1","2"
2010,"21145","2","2","2","2","3"
2010,"21147","3","3","1","1","3"
2010,"21149","2","2","2","1","1"
2010,"21151","2","2","1","1","3"
2010,"21153","2","3","1","1","2"
2010,"21155","2","3","3","2","2"
2010,"21157","1","2","1","1","1"
2010,"21159","3","3","1","1","3"
2010,"21161","3","3","3","2","2"
2010,"21163","2","2","2","1","1"
2010,"21165","3","3","2","1","3"
2010,"21167","1","2","2","1","1"
2010,"21169","2","3","2","1","1"
2010,"21171","3","3","3","2","2"
2010,"21173","3","3","2","1","3"
2010,"21175","3","3","1","2","3"
2010,"21177","3","3","2","1","3"
2010,"21179","1","2","3","1","1"
2010,"21181","3","3","3","1","3"
2010,"21183","3","3","3","2","2"
2010,"21185","1","1","1","2","1"
2010,"21187","1","2","2","1","1"
2010,"21189","3","3","3","1","2"
2010,"21191","3","3","2","1","3"
2010,"21193","3","3","1","1","3"
2010,"21195","2","3","1","1","3"
2010,"21197","3","3","3","1","3"
2010,"21199","3","3","2","1","3"
2010,"21201","2","3","1","1","2"
2010,"21203","3","3","2","1","3"
2010,"21205","3","3","1","2","3"
2010,"21207","2","3","3","1","2"
2010,"21209","2","2","2","2","2"
2010,"21211","2","1","2","3","2"
2010,"21213","2","3","3","2","2"
2010,"21215","1","2","1","1","1"
2010,"21217","3","3","2","1","3"
2010,"21219","3","3","3","2","2"
2010,"21221","2","2","2","2","1"
2010,"21223","2","3","2","1","1"
2010,"21225","2","3","2","2","2"
2010,"21227","2","2","1","3","3"
2010,"21229","2","2","2","2","1"
2010,"21231","3","3","2","2","3"
2010,"21233","2","3","2","2","2"
2010,"21235","3","3","3","1","3"
2010,"21237","2","3","3","1","2"
2010,"21239","1","1","1","2","1"
2010,"22001","3","3","3","2","3"
2010,"22003","3","3","2","3","3"
2010,"22005","2","1","3","3","2"
2010,"22007","3","3","3","3","3"
2010,"22009","3","3","3","2","3"
2010,"22011","2","2","3","2","3"
2010,"22013","3","3","3","2","3"
2010,"22015","3","2","3","3","3"
2010,"22017","3","3","3","3","3"
2010,"22019","3","2","3","2","3"
2010,"22021","3","3","3","2","3"
2010,"22023","1","1","1","1","1"
2010,"22025","3","3","2","2","3"
2010,"22027","3","3","2","2","3"
2010,"22029","3","3","3","2","3"
2010,"22031","3","3","3","2","2"
2010,"22033","3","2","2","3","3"
2010,"22035","3","3","3","2","3"
2010,"22037","3","3","1","2","3"
2010,"22039","3","3","3","3","3"
2010,"22041","3","3","3","2","3"
2010,"22043","3","2","2","2","3"
2010,"22045","3","3","3","3","3"
2010,"22047","3","3","2","3","3"
2010,"22049","3","3","3","2","3"
2010,"22051","2","2","2","3","2"
2010,"22053","3","3","3","2","2"
2010,"22055","2","2","2","3","3"
2010,"22057","3","2","3","3","3"
2010,"22059","2","2","2","2","3"
2010,"22061","3","3","1","3","3"
2010,"22063","2","1","3","2","2"
2010,"22065","3","3","3","2","3"
2010,"22067","3","3","3","2","3"
2010,"22069","3","3","3","2","3"
2010,"22071","3","3","1","3","3"
2010,"22073","3","2","3","2","3"
2010,"22075","2","2","3","2","2"
2010,"22077","3","3","3","2","2"
2010,"22079","3","2","3","3","3"
2010,"22081","3","3","3","2","3"
